listing_id,year_month,year,month_num,search_zone,platform,room_type,is_entire_home,price_eur_night,lat,lng,review_count,avg_rating,is_superhost,active
1206668432717512142,2021-12,2021,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-01,2022,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-02,2022,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-03,2022,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-04,2022,4,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-05,2022,5,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-06,2022,6,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-07,2022,7,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-08,2022,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-09,2022,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-10,2022,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-11,2022,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2022-12,2022,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-01,2023,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-02,2023,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-03,2023,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-04,2023,4,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-05,2023,5,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-06,2023,6,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-07,2023,7,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-08,2023,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-09,2023,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-10,2023,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-11,2023,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2023-12,2023,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-01,2024,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-02,2024,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-03,2024,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-04,2024,4,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-05,2024,5,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-06,2024,6,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-07,2024,7,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-08,2024,8,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
